ano,mes,classe_codigo,classe_orcamentaria,subclasse,equipamento,centro_custo,valor
2026,Set,422104,Operacional,Manutenção de Equipamentos,PM-01,CC-422,30000
2026,Out,422104,Operacional,Manutenção de Equipamentos,PM-01,CC-422,32000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,PM-01,CC-422,21000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,PM-01,CC-422,22000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,PM-02,CC-422,14000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,PM-02,CC-422,12900
2026,Mar,422104,Operacional,Manutenção de Equipamentos,PM-02,CC-422,18000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,PM-02,CC-422,12000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,PM-02,CC-422,14000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,PM-02,CC-422,26000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,PM-02,CC-422,32000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,PM-02,CC-422,32000
2026,Set,422104,Operacional,Manutenção de Equipamentos,PM-02,CC-422,30000
2026,Out,422104,Operacional,Manutenção de Equipamentos,PM-02,CC-422,32000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,PM-02,CC-422,21000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,PM-02,CC-422,22000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,TC-01-UCM,CC-422,2500
2026,Fev,422104,Operacional,Manutenção de Equipamentos,TC-01-UCM,CC-422,20000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,TC-01-UCM,CC-422,5000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,TC-01-UCM,CC-422,4000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,TC-01-UCM,CC-422,2000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,TC-01-UCM,CC-422,4000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,TC-01-UCM,CC-422,1000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,TC-01-UCM,CC-422,1000
2026,Set,422104,Operacional,Manutenção de Equipamentos,TC-01-UCM,CC-422,2000
2026,Out,422104,Operacional,Manutenção de Equipamentos,TC-01-UCM,CC-422,2500
2026,Nov,422104,Operacional,Manutenção de Equipamentos,TC-01-UCM,CC-422,2500
2026,Dez,422104,Operacional,Manutenção de Equipamentos,TC-01-UCM,CC-422,2500
2026,Jan,422104,Operacional,Manutenção de Equipamentos,TC-02-UCM,CC-422,1000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,TC-02-UCM,CC-422,1000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,TC-02-UCM,CC-422,1200
2026,Abr,422104,Operacional,Manutenção de Equipamentos,TC-02-UCM,CC-422,2500
2026,Mai,422104,Operacional,Manutenção de Equipamentos,TC-02-UCM,CC-422,3500
2026,Jun,422104,Operacional,Manutenção de Equipamentos,TC-02-UCM,CC-422,1000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,TC-02-UCM,CC-422,3500
2026,Ago,422104,Operacional,Manutenção de Equipamentos,TC-02-UCM,CC-422,3000
2026,Set,422104,Operacional,Manutenção de Equipamentos,TC-02-UCM,CC-422,28000
2026,Out,422104,Operacional,Manutenção de Equipamentos,TC-02-UCM,CC-422,2000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,TC-02-UCM,CC-422,1500
2026,Dez,422104,Operacional,Manutenção de Equipamentos,TC-02-UCM,CC-422,1750
2026,Jan,422104,Operacional,Manutenção de Equipamentos,TC-03-UCM,CC-422,2500
2026,Fev,422104,Operacional,Manutenção de Equipamentos,TC-03-UCM,CC-422,18000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,TC-03-UCM,CC-422,9500
2026,Abr,422104,Operacional,Manutenção de Equipamentos,TC-03-UCM,CC-422,7500
2026,Mai,422104,Operacional,Manutenção de Equipamentos,TC-03-UCM,CC-422,9000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,TC-03-UCM,CC-422,1200
2026,Jul,422104,Operacional,Manutenção de Equipamentos,TC-03-UCM,CC-422,6000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,TC-03-UCM,CC-422,5500
2026,Set,422104,Operacional,Manutenção de Equipamentos,TC-03-UCM,CC-422,1200
2026,Out,422104,Operacional,Manutenção de Equipamentos,TC-03-UCM,CC-422,6000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,TC-03-UCM,CC-422,2500
2026,Dez,422104,Operacional,Manutenção de Equipamentos,TC-03-UCM,CC-422,3000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,TC-04-UCM,CC-422,3000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,TC-04-UCM,CC-422,18000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,TC-04-UCM,CC-422,5000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,TC-04-UCM,CC-422,4500
2026,Mai,422104,Operacional,Manutenção de Equipamentos,TC-04-UCM,CC-422,7000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,TC-04-UCM,CC-422,1000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,TC-04-UCM,CC-422,1000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,TC-04-UCM,CC-422,2500
2026,Set,422104,Operacional,Manutenção de Equipamentos,TC-04-UCM,CC-422,1000
2026,Out,422104,Operacional,Manutenção de Equipamentos,TC-04-UCM,CC-422,2500
2026,Nov,422104,Operacional,Manutenção de Equipamentos,TC-04-UCM,CC-422,3000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,TC-04-UCM,CC-422,3200
2026,Jan,422104,Operacional,Manutenção de Equipamentos,TC-05-UCM,CC-422,2000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,TC-05-UCM,CC-422,1800
2026,Mar,422104,Operacional,Manutenção de Equipamentos,TC-05-UCM,CC-422,1800
2026,Abr,422104,Operacional,Manutenção de Equipamentos,TC-05-UCM,CC-422,1600
2026,Mai,422104,Operacional,Manutenção de Equipamentos,TC-05-UCM,CC-422,3000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,TC-05-UCM,CC-422,12000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,TC-05-UCM,CC-422,5000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,TC-05-UCM,CC-422,4000
2026,Set,422104,Operacional,Manutenção de Equipamentos,TC-05-UCM,CC-422,2000
2026,Out,422104,Operacional,Manutenção de Equipamentos,TC-05-UCM,CC-422,8000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,TC-05-UCM,CC-422,3000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,TC-05-UCM,CC-422,4500
2026,Jan,422104,Operacional,Manutenção de Equipamentos,KSS,CC-422,7000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,KSS,CC-422,8000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,KSS,CC-422,8000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,KSS,CC-422,16000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,KSS,CC-422,10000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,KSS,CC-422,45000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,KSS,CC-422,120000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,KSS,CC-422,28000
2026,Set,422104,Operacional,Manutenção de Equipamentos,KSS,CC-422,20000
2026,Out,422104,Operacional,Manutenção de Equipamentos,KSS,CC-422,26000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,KSS,CC-422,14000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,KSS,CC-422,14000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,CA-07,CC-422,1000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,CA-07,CC-422,2500
2026,Mar,422104,Operacional,Manutenção de Equipamentos,CA-07,CC-422,1000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,CA-07,CC-422,1000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,CA-07,CC-422,1000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,CA-07,CC-422,1500
2026,Jul,422104,Operacional,Manutenção de Equipamentos,CA-07,CC-422,5500
2026,Ago,422104,Operacional,Manutenção de Equipamentos,CA-07,CC-422,3500
2026,Set,422104,Operacional,Manutenção de Equipamentos,CA-07,CC-422,40000
2026,Out,422104,Operacional,Manutenção de Equipamentos,CA-07,CC-422,1500
2026,Nov,422104,Operacional,Manutenção de Equipamentos,CA-07,CC-422,2000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,CA-07,CC-422,1700
2026,Jan,422104,Operacional,Manutenção de Equipamentos,CA-08,CC-422,1000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,CA-08,CC-422,2500
2026,Mar,422104,Operacional,Manutenção de Equipamentos,CA-08,CC-422,1000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,CA-08,CC-422,1000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,CA-08,CC-422,1000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,CA-08,CC-422,1500
2026,Jul,422104,Operacional,Manutenção de Equipamentos,CA-08,CC-422,5500
2026,Ago,422104,Operacional,Manutenção de Equipamentos,CA-08,CC-422,3500
2026,Set,422104,Operacional,Manutenção de Equipamentos,CA-08,CC-422,40000
2026,Out,422104,Operacional,Manutenção de Equipamentos,CA-08,CC-422,1500
2026,Nov,422104,Operacional,Manutenção de Equipamentos,CA-08,CC-422,2000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,CA-08,CC-422,1700
2026,Jan,422104,Operacional,Manutenção de Equipamentos,SD-01,CC-422,2500
2026,Fev,422104,Operacional,Manutenção de Equipamentos,SD-01,CC-422,16000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,SD-01,CC-422,12000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,SD-01,CC-422,19000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,SD-01,CC-422,8000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,SD-01,CC-422,60000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,SD-01,CC-422,21500
2026,Ago,422104,Operacional,Manutenção de Equipamentos,SD-01,CC-422,10000
2026,Set,422104,Operacional,Manutenção de Equipamentos,SD-01,CC-422,45000
2026,Out,422104,Operacional,Manutenção de Equipamentos,SD-01,CC-422,7300
2026,Nov,422104,Operacional,Manutenção de Equipamentos,SD-01,CC-422,6500
2026,Dez,422104,Operacional,Manutenção de Equipamentos,SD-01,CC-422,21500
2026,Jan,422104,Operacional,Manutenção de Equipamentos,CA-06,CC-422,3000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,CA-06,CC-422,1500
2026,Mar,422104,Operacional,Manutenção de Equipamentos,CA-06,CC-422,2000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,CA-06,CC-422,1800
2026,Mai,422104,Operacional,Manutenção de Equipamentos,CA-06,CC-422,2400
2026,Jun,422104,Operacional,Manutenção de Equipamentos,CA-06,CC-422,3500
2026,Jul,422104,Operacional,Manutenção de Equipamentos,CA-06,CC-422,1000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,CA-06,CC-422,1500
2026,Set,422104,Operacional,Manutenção de Equipamentos,CA-06,CC-422,2000
2026,Out,422104,Operacional,Manutenção de Equipamentos,CA-06,CC-422,2500
2026,Nov,422104,Operacional,Manutenção de Equipamentos,CA-06,CC-422,1000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,CA-06,CC-422,1500
2026,Jan,422104,Operacional,Manutenção de Equipamentos,CA-01,CC-422,35000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,CA-01,CC-422,18000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,CA-01,CC-422,5000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,CA-01,CC-422,4500
2026,Mai,422104,Operacional,Manutenção de Equipamentos,CA-01,CC-422,7000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,CA-01,CC-422,1000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,CA-01,CC-422,1000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,CA-01,CC-422,2500
2026,Set,422104,Operacional,Manutenção de Equipamentos,CA-01,CC-422,1000
2026,Out,422104,Operacional,Manutenção de Equipamentos,CA-01,CC-422,2500
2026,Nov,422104,Operacional,Manutenção de Equipamentos,CA-01,CC-422,3000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,CA-01,CC-422,3200
2026,Jan,421405,Pessoal,Saúde Ocupacional,GERAL,CC-421,2000
2026,Fev,421405,Pessoal,Saúde Ocupacional,GERAL,CC-421,3500
2026,Mar,421405,Pessoal,Saúde Ocupacional,GERAL,CC-421,2000
2026,Abr,421405,Pessoal,Saúde Ocupacional,GERAL,CC-421,2000
2026,Mai,421405,Pessoal,Saúde Ocupacional,GERAL,CC-421,2000
2026,Jun,421405,Pessoal,Saúde Ocupacional,GERAL,CC-421,3500
2026,Jul,421405,Pessoal,Saúde Ocupacional,GERAL,CC-421,2000
2026,Ago,421405,Pessoal,Saúde Ocupacional,GERAL,CC-421,2000
2026,Set,421405,Pessoal,Saúde Ocupacional,GERAL,CC-421,2000
2026,Out,421405,Pessoal,Saúde Ocupacional,GERAL,CC-421,5000
2026,Nov,421405,Pessoal,Saúde Ocupacional,GERAL,CC-421,2000
2026,Dez,421405,Pessoal,Saúde Ocupacional,GERAL,CC-421,2000
2026,Jan,421406,Pessoal,Treinamentos,GERAL,CC-421,2500
2026,Fev,421406,Pessoal,Treinamentos,GERAL,CC-421,3000
2026,Mar,421406,Pessoal,Treinamentos,GERAL,CC-421,2000
2026,Abr,421406,Pessoal,Treinamentos,GERAL,CC-421,4000
2026,Mai,421406,Pessoal,Treinamentos,GERAL,CC-421,4000
2026,Jun,421406,Pessoal,Treinamentos,GERAL,CC-421,5000
2026,Ago,421406,Pessoal,Treinamentos,GERAL,CC-421,4000
2026,Out,421406,Pessoal,Treinamentos,GERAL,CC-421,3500
2026,Jan,421407,Pessoal,Uniformes e EPI,GERAL,CC-421,17000
2026,Fev,421407,Pessoal,Uniformes e EPI,GERAL,CC-421,17000
2026,Mar,421407,Pessoal,Uniformes e EPI,GERAL,CC-421,23000
2026,Abr,421407,Pessoal,Uniformes e EPI,GERAL,CC-421,15000
2026,Mai,421407,Pessoal,Uniformes e EPI,GERAL,CC-421,20000
2026,Jun,421407,Pessoal,Uniformes e EPI,GERAL,CC-421,16000
2026,Jul,421407,Pessoal,Uniformes e EPI,GERAL,CC-421,17000
2026,Ago,421407,Pessoal,Uniformes e EPI,GERAL,CC-421,21000
2026,Set,421407,Pessoal,Uniformes e EPI,GERAL,CC-421,20000
2026,Out,421407,Pessoal,Uniformes e EPI,GERAL,CC-421,29000
2026,Nov,421407,Pessoal,Uniformes e EPI,GERAL,CC-421,17000
2026,Dez,421407,Pessoal,Uniformes e EPI,GERAL,CC-421,15000
2026,Jan,422101,Operacional,Aluguel de Equipamentos,Aluguel de 03 camionetes + Plataforma Elevatória,CC-422,36000
2026,Fev,422101,Operacional,Aluguel de Equipamentos,Aluguel de 03 camionetes + Plataforma Elevatória,CC-422,36000
2026,Mar,422101,Operacional,Aluguel de Equipamentos,Aluguel de 03 camionetes + Plataforma Elevatória,CC-422,36000
2026,Abr,422101,Operacional,Aluguel de Equipamentos,Aluguel de 03 camionetes + Plataforma Elevatória,CC-422,36000
2026,Mai,422101,Operacional,Aluguel de Equipamentos,Aluguel de 03 camionetes + Plataforma Elevatória,CC-422,36000
2026,Jun,422101,Operacional,Aluguel de Equipamentos,Aluguel de 03 camionetes + Plataforma Elevatória,CC-422,36000
2026,Jul,422101,Operacional,Aluguel de Equipamentos,Aluguel de 03 camionetes + Plataforma Elevatória,CC-422,36000
2026,Ago,422101,Operacional,Aluguel de Equipamentos,Aluguel de 03 camionetes + Plataforma Elevatória,CC-422,36000
2026,Set,422101,Operacional,Aluguel de Equipamentos,Aluguel de 03 camionetes + Plataforma Elevatória,CC-422,36000
2026,Out,422101,Operacional,Aluguel de Equipamentos,Aluguel de 03 camionetes + Plataforma Elevatória,CC-422,36000
2026,Nov,422101,Operacional,Aluguel de Equipamentos,Aluguel de 03 camionetes + Plataforma Elevatória,CC-422,36000
2026,Dez,422101,Operacional,Aluguel de Equipamentos,Aluguel de 03 camionetes + Plataforma Elevatória,CC-422,36000
2026,Jan,422103,Operacional,Combustíveis,GERAL,CC-422,20000
2026,Fev,422103,Operacional,Combustíveis,GERAL,CC-422,32000
2026,Mar,422103,Operacional,Combustíveis,GERAL,CC-422,30000
2026,Abr,422103,Operacional,Combustíveis,GERAL,CC-422,95000
2026,Mai,422103,Operacional,Combustíveis,GERAL,CC-422,35000
2026,Jun,422103,Operacional,Combustíveis,GERAL,CC-422,25000
2026,Jul,422103,Operacional,Combustíveis,GERAL,CC-422,60000
2026,Ago,422103,Operacional,Combustíveis,GERAL,CC-422,110000
2026,Set,422103,Operacional,Combustíveis,GERAL,CC-422,90000
2026,Out,422103,Operacional,Combustíveis,GERAL,CC-422,80000
2026,Nov,422103,Operacional,Combustíveis,GERAL,CC-422,90000
2026,Dez,422103,Operacional,Combustíveis,GERAL,CC-422,90000
2026,Jan,422105,Operacional,Manutenção de Edificações,GERAL,CC-422,10000
2026,Fev,422105,Operacional,Manutenção de Edificações,GERAL,CC-422,6000
2026,Mar,422105,Operacional,Manutenção de Edificações,GERAL,CC-422,14000
2026,Abr,422105,Operacional,Manutenção de Edificações,GERAL,CC-422,11000
2026,Mai,422105,Operacional,Manutenção de Edificações,GERAL,CC-422,6000
2026,Jun,422105,Operacional,Manutenção de Edificações,GERAL,CC-422,9000
2026,Jul,422105,Operacional,Manutenção de Edificações,GERAL,CC-422,13500
2026,Ago,422105,Operacional,Manutenção de Edificações,GERAL,CC-422,10000
2026,Set,422105,Operacional,Manutenção de Edificações,GERAL,CC-422,14000
2026,Out,422105,Operacional,Manutenção de Edificações,GERAL,CC-422,4000
2026,Nov,422105,Operacional,Manutenção de Edificações,GERAL,CC-422,6000
2026,Dez,422105,Operacional,Manutenção de Edificações,GERAL,CC-422,6000
2026,Jan,422102,Operacional,Serviços Gerais,GERAL,CC-422,2500
2026,Fev,422102,Operacional,Serviços Gerais,GERAL,CC-422,6500
2026,Mar,422102,Operacional,Serviços Gerais,GERAL,CC-422,3000
2026,Abr,422102,Operacional,Serviços Gerais,GERAL,CC-422,3000
2026,Mai,422102,Operacional,Serviços Gerais,GERAL,CC-422,2000
2026,Jun,422102,Operacional,Serviços Gerais,GERAL,CC-422,11000
2026,Jul,422102,Operacional,Serviços Gerais,GERAL,CC-422,2000
2026,Ago,422102,Operacional,Serviços Gerais,GERAL,CC-422,2000
2026,Set,422102,Operacional,Serviços Gerais,GERAL,CC-422,2000
2026,Out,422102,Operacional,Serviços Gerais,GERAL,CC-422,18000
2026,Nov,422102,Operacional,Serviços Gerais,GERAL,CC-422,5000
2026,Dez,422102,Operacional,Serviços Gerais,GERAL,CC-422,5000
2026,Jan,422112,Operacional,Limpeza e Conservação,GERAL,CC-422,100
2026,Mar,422112,Operacional,Limpeza e Conservação,GERAL,CC-422,100
2026,Abr,422112,Operacional,Limpeza e Conservação,GERAL,CC-422,100
2026,Mai,422112,Operacional,Limpeza e Conservação,GERAL,CC-422,1000
2026,Jun,422112,Operacional,Limpeza e Conservação,GERAL,CC-422,500
2026,Jul,422112,Operacional,Limpeza e Conservação,GERAL,CC-422,1500
2026,Ago,422112,Operacional,Limpeza e Conservação,GERAL,CC-422,1000
2026,Set,422112,Operacional,Limpeza e Conservação,GERAL,CC-422,500
2026,Out,422112,Operacional,Limpeza e Conservação,GERAL,CC-422,500
2026,Nov,422112,Operacional,Limpeza e Conservação,GERAL,CC-422,500
2026,Dez,422112,Operacional,Limpeza e Conservação,GERAL,CC-422,500
2026,Jan,422113,Operacional,Ferramentas,GERAL,CC-422,5000
2026,Fev,422113,Operacional,Ferramentas,GERAL,CC-422,5000
2026,Mar,422113,Operacional,Ferramentas,GERAL,CC-422,7000
2026,Abr,422113,Operacional,Ferramentas,GERAL,CC-422,5000
2026,Mai,422113,Operacional,Ferramentas,GERAL,CC-422,5000
2026,Jun,422113,Operacional,Ferramentas,GERAL,CC-422,5000
2026,Jul,422113,Operacional,Ferramentas,GERAL,CC-422,5000
2026,Ago,422113,Operacional,Ferramentas,GERAL,CC-422,5000
2026,Set,422113,Operacional,Ferramentas,GERAL,CC-422,10000
2026,Out,422113,Operacional,Ferramentas,GERAL,CC-422,5000
2026,Nov,422113,Operacional,Ferramentas,GERAL,CC-422,5000
2026,Dez,422113,Operacional,Ferramentas,GERAL,CC-422,5000
2026,Jan,422115,Operacional,Energia Elétrica,GERAL,CC-422,7000
2026,Fev,422115,Operacional,Energia Elétrica,GERAL,CC-422,7000
2026,Mar,422115,Operacional,Energia Elétrica,GERAL,CC-422,7000
2026,Abr,422115,Operacional,Energia Elétrica,GERAL,CC-422,7000
2026,Mai,422115,Operacional,Energia Elétrica,GERAL,CC-422,8500
2026,Jun,422115,Operacional,Energia Elétrica,GERAL,CC-422,2500
2026,Jul,422115,Operacional,Energia Elétrica,GERAL,CC-422,2500
2026,Ago,422115,Operacional,Energia Elétrica,GERAL,CC-422,2500
2026,Set,422115,Operacional,Energia Elétrica,GERAL,CC-422,2500
2026,Out,422115,Operacional,Energia Elétrica,GERAL,CC-422,2500
2026,Nov,422115,Operacional,Energia Elétrica,GERAL,CC-422,2500
2026,Dez,422115,Operacional,Energia Elétrica,GERAL,CC-422,2500
2026,Jan,422116,Operacional,Comunicações,GERAL,CC-422,1000
2026,Fev,422116,Operacional,Comunicações,GERAL,CC-422,2000
2026,Mar,422116,Operacional,Comunicações,GERAL,CC-422,1000
2026,Abr,422116,Operacional,Comunicações,GERAL,CC-422,1500
2026,Mai,422116,Operacional,Comunicações,GERAL,CC-422,2000
2026,Jun,422116,Operacional,Comunicações,GERAL,CC-422,1000
2026,Jul,422116,Operacional,Comunicações,GERAL,CC-422,2500
2026,Ago,422116,Operacional,Comunicações,GERAL,CC-422,2000
2026,Set,422116,Operacional,Comunicações,GERAL,CC-422,4000
2026,Out,422116,Operacional,Comunicações,GERAL,CC-422,1000
2026,Nov,422116,Operacional,Comunicações,GERAL,CC-422,1000
2026,Dez,422116,Operacional,Comunicações,GERAL,CC-422,1000
2026,Jun,422117,Operacional,Exames e Análises,GERAL,CC-422,12000
2026,Jan,422124,Operacional,Viagens,AGOSTO: VISITA A EXPOSIBRAM EM BELO HORIZONTE (GUILHERME E ROBERVAL),CC-422,3500
2026,Fev,422124,Operacional,Viagens,AGOSTO: VISITA A EXPOSIBRAM EM BELO HORIZONTE (GUILHERME E ROBERVAL),CC-422,500
2026,Mar,422124,Operacional,Viagens,AGOSTO: VISITA A EXPOSIBRAM EM BELO HORIZONTE (GUILHERME E ROBERVAL),CC-422,3000
2026,Abr,422124,Operacional,Viagens,AGOSTO: VISITA A EXPOSIBRAM EM BELO HORIZONTE (GUILHERME E ROBERVAL),CC-422,3000
2026,Mai,422124,Operacional,Viagens,AGOSTO: VISITA A EXPOSIBRAM EM BELO HORIZONTE (GUILHERME E ROBERVAL),CC-422,1000
2026,Jun,422124,Operacional,Viagens,AGOSTO: VISITA A EXPOSIBRAM EM BELO HORIZONTE (GUILHERME E ROBERVAL),CC-422,1000
2026,Jul,422124,Operacional,Viagens,AGOSTO: VISITA A EXPOSIBRAM EM BELO HORIZONTE (GUILHERME E ROBERVAL),CC-422,1000
2026,Ago,422124,Operacional,Viagens,AGOSTO: VISITA A EXPOSIBRAM EM BELO HORIZONTE (GUILHERME E ROBERVAL),CC-422,10000
2026,Set,422124,Operacional,Viagens,AGOSTO: VISITA A EXPOSIBRAM EM BELO HORIZONTE (GUILHERME E ROBERVAL),CC-422,2000
2026,Out,422124,Operacional,Viagens,AGOSTO: VISITA A EXPOSIBRAM EM BELO HORIZONTE (GUILHERME E ROBERVAL),CC-422,5000
2026,Nov,422124,Operacional,Viagens,AGOSTO: VISITA A EXPOSIBRAM EM BELO HORIZONTE (GUILHERME E ROBERVAL),CC-422,5000
2026,Dez,422124,Operacional,Viagens,AGOSTO: VISITA A EXPOSIBRAM EM BELO HORIZONTE (GUILHERME E ROBERVAL),CC-422,1000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,PC-01,CC-422,50000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,PC-01,CC-422,18000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,PC-01,CC-422,70000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,PC-01,CC-422,38000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,PC-01,CC-422,47000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,PC-01,CC-422,70000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,PC-01,CC-422,23000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,PC-01,CC-422,16000
2026,Set,422104,Operacional,Manutenção de Equipamentos,PC-01,CC-422,26000
2026,Out,422104,Operacional,Manutenção de Equipamentos,PC-01,CC-422,23000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,PC-01,CC-422,24000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,PC-01,CC-422,17000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,PC-02,CC-422,65000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,PC-02,CC-422,15000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,PC-02,CC-422,22000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,PC-02,CC-422,15000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,PC-02,CC-422,12900
2026,Jun,422104,Operacional,Manutenção de Equipamentos,PC-02,CC-422,9500
2026,Jul,422104,Operacional,Manutenção de Equipamentos,PC-02,CC-422,15000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,PC-02,CC-422,16000
2026,Set,422104,Operacional,Manutenção de Equipamentos,PC-02,CC-422,16000
2026,Out,422104,Operacional,Manutenção de Equipamentos,PC-02,CC-422,38000
2026,Nov,422104,Operacional,Manutenção de Equipamentos,PC-02,CC-422,14000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,PC-02,CC-422,10500
2026,Jan,422104,Operacional,Manutenção de Equipamentos,PC-03,CC-422,7000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,PC-03,CC-422,16000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,PC-03,CC-422,6500
2026,Abr,422104,Operacional,Manutenção de Equipamentos,PC-03,CC-422,14000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,PC-03,CC-422,10000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,PC-03,CC-422,12000
2026,Jul,422104,Operacional,Manutenção de Equipamentos,PC-03,CC-422,14000
2026,Ago,422104,Operacional,Manutenção de Equipamentos,PC-03,CC-422,6000
2026,Set,422104,Operacional,Manutenção de Equipamentos,PC-03,CC-422,7500
2026,Out,422104,Operacional,Manutenção de Equipamentos,PC-03,CC-422,12500
2026,Nov,422104,Operacional,Manutenção de Equipamentos,PC-03,CC-422,10000
2026,Dez,422104,Operacional,Manutenção de Equipamentos,PC-03,CC-422,5000
2026,Jan,422104,Operacional,Manutenção de Equipamentos,PC-04,CC-422,12000
2026,Fev,422104,Operacional,Manutenção de Equipamentos,PC-04,CC-422,16000
2026,Mar,422104,Operacional,Manutenção de Equipamentos,PC-04,CC-422,5000
2026,Abr,422104,Operacional,Manutenção de Equipamentos,PC-04,CC-422,14000
2026,Mai,422104,Operacional,Manutenção de Equipamentos,PC-04,CC-422,6000
2026,Jun,422104,Operacional,Manutenção de Equipamentos,PC-04,CC-422,12000
